BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
3,BAY RIDGE,03 THREE FAMILY DWELLINGS                  ,1,6019,67, ,C0,535 84TH   STREET, ,11209,3, -   ,3,"2,000","2,940",1910,1,C0, -   ,6/9/2017
3,BAY RIDGE,03 THREE FAMILY DWELLINGS                  ,1,6084,54, ,C0,159 92ND   STREET, ,11209,3, -   ,3,"2,500","1,598",1930,1,C0, -   ,2/3/2017
3,BAY RIDGE,03 THREE FAMILY DWELLINGS                  ,1,6085,70, ,C0,219 92ND STREET, ,11209,3, -   ,3,"4,000","1,571",1910,1,C0, -   ,5/19/2017
3,BAY RIDGE,03 THREE FAMILY DWELLINGS                  ,1,6092,9, ,C0,131 DAHLGREN PLACE, ,11228,3, -   ,3,"3,127","3,420",2001,1,C0,10,10/23/2017
3,BAY RIDGE,03 THREE FAMILY DWELLINGS                  ,1,6099,37, ,C0,38 92ND STREET, ,11209,3, -   ,3,"2,222","3,400",1980,1,C0,"1,825,000",6/14/2017
3,BAY RIDGE,03 THREE FAMILY DWELLINGS                  ,1,6111,49, ,C0,9446 RIDGE BLVD, ,11209,3, -   ,3,"2,000","3,300",1990,1,C0,"1,730,000",12/14/2017
3,BAY RIDGE,03 THREE FAMILY DWELLINGS                  ,1,6141,64, ,C0,286 DAHLGREN PLACE, ,11228,3, -   ,3,"2,050","3,124",2003,1,C0, -   ,8/14/2017
3,BAY RIDGE,04 TAX CLASS 1 CONDOS                      ,1A,5868,1006, ,R3,6902 NARROWS AVENUE,1F,11209,1, -   ,1, -   , -   ,2002,1,R3,"98,000",2/27/2017
3,BAY RIDGE,04 TAX CLASS 1 CONDOS                      ,1A,5868,1006, ,R3,6902 NARROWS AVENUE,1F,11209,1, -   ,1, -   , -   ,2002,1,R3,"302,000",2/27/2017
3,BAY RIDGE,04 TAX CLASS 1 CONDOS                      ,1A,5868,1023, ,R3,14 BAY RIDGE AVENUE,2A,11220,1, -   ,1, -   , -   ,2002,1,R3,"645,000",10/31/2017
3,BAY RIDGE,04 TAX CLASS 1 CONDOS                      ,1A,5868,1054, ,R3,34 BAY RIDGE AVENUE,3B,11220,1, -   ,1, -   , -   ,2002,1,R3, -   ,5/2/2017
3,BAY RIDGE,04 TAX CLASS 1 CONDOS                      ,1A,5868,1061, ,R3,40 BAY RIDGE AVENUE,2C,11220,1, -   ,1, -   , -   ,2002,1,R3,"370,000",7/12/2017
3,BAY RIDGE,04 TAX CLASS 1 CONDOS                      ,1A,5892,1008, ,R3,428 OVINGTON AVENUE,3A,11209,1, -   ,1, -   , -   ,2000,1,R3, -   ,4/24/2017
3,BAY RIDGE,04 TAX CLASS 1 CONDOS                      ,1A,5892,1008, ,R3,428 OVINGTON AVENUE,3A,11209,1, -   ,1, -   , -   ,2000,1,R3, -   ,4/17/2017
3,BAY RIDGE,04 TAX CLASS 1 CONDOS                      ,1A,5899,1001, ,R3,636 71ST STREET,1,11209,1, -   ,1, -   , -   ,1984,1,R3,"366,450",10/20/2017
3,BAY RIDGE,04 TAX CLASS 1 CONDOS                      ,1A,5899,1001, ,R3,636 71ST   STREET,1,11209,1, -   ,1, -   , -   ,1984,1,R3, -   ,9/8/2017
3,BAY RIDGE,04 TAX CLASS 1 CONDOS                      ,1A,5899,1001, ,R3,636 71ST   STREET,1,11209,1, -   ,1, -   , -   ,1984,1,R3,"631,564",6/29/2017
3,BAY RIDGE,04 TAX CLASS 1 CONDOS                      ,1A,5928,1001, ,R3,228 74 STREET,1A,11209,1, -   ,1, -   , -   ,0,1,R3,"625,000",3/21/2017
3,BAY RIDGE,04 TAX CLASS 1 CONDOS                      ,1A,5928,1005, ,R3,228 74TH   STREET,2A,11209,1, -   ,1, -   , -   ,0,1,R3,"650,000",5/25/2017
3,BAY RIDGE,04 TAX CLASS 1 CONDOS                      ,1A,5929,1004, ,R3,320 74TH   STREET,1A,11209,1, -   ,1, -   , -   ,0,1,R3,"915,000",2/23/2017
3,BAY RIDGE,04 TAX CLASS 1 CONDOS                      ,1A,5960,1107, ,R3,320 77TH   STREET,3A,11209,1, -   ,1, -   , -   ,0,1,R3,"1,080,000",5/30/2017
3,BAY RIDGE,04 TAX CLASS 1 CONDOS                      ,1A,6072,1002, ,R3,67 BATTERY AVENUE,CC,11228,1, -   ,1, -   , -   ,0,1,R3,"235,000",4/20/2017
3,BAY RIDGE,04 TAX CLASS 1 CONDOS                      ,1A,6081,1116, ,R3,368 90TH STREET,1C,11209,1, -   ,1, -   , -   ,2005,1,R3,"842,500",7/31/2017
3,BAY RIDGE,04 TAX CLASS 1 CONDOS                      ,1A,6092,1105, ,R3,115 DAHLGREN PLACE,2A,11228,1, -   ,1, -   , -   ,2001,1,R3,"90,000",10/27/2017
3,BAY RIDGE,04 TAX CLASS 1 CONDOS                      ,1A,6107,1008, ,R3,348 93RD STREET,2B,11209,1, -   ,1, -   , -   ,2010,1,R3,"1,200,000",12/4/2017
3,BAY RIDGE,04 TAX CLASS 1 CONDOS                      ,1A,6118,1203, ,R3,447 95TH   STREET,1C,11209,1, -   ,1, -   , -   ,2001,1,R3,"785,000",3/3/2017
3,BAY RIDGE,04 TAX CLASS 1 CONDOS                      ,1A,6124,1002, ,R3,123A 97 STREET,2B,11209,1, -   ,1, -   , -   ,0,1,R3,10,5/15/2017
3,BAY RIDGE,04 TAX CLASS 1 CONDOS                      ,1A,6124,1005, ,R3,121A 97TH   STREET,2A,11209,1, -   ,1, -   , -   ,0,1,R3,"720,000",10/20/2017
3,BAY RIDGE,04 TAX CLASS 1 CONDOS                      ,1A,6127,1010, ,R3,9731 4 AVENUE,C3,11209,1, -   ,1, -   , -   ,1985,1,R3,"400,000",4/5/2017
3,BAY RIDGE,04 TAX CLASS 1 CONDOS                      ,1A,6127,1025, ,R3,442 97TH   STREET,3F,11209,1, -   ,1, -   , -   ,0,1,R3,"499,000",12/1/2017
3,BAY RIDGE,04 TAX CLASS 1 CONDOS                      ,1A,6127,1037, ,R3,9718 FT HAMILTON PARKWAY,2D,11209,1, -   ,1, -   , -   ,0,1,R3,"555,000",8/14/2017
3,BAY RIDGE,04 TAX CLASS 1 CONDOS                      ,1A,6127,1042, ,R3,9718 FORT HAMILTON PKWY,2I,11209,1, -   ,1, -   , -   ,0,1,R3, -   ,9/11/2017
3,BAY RIDGE,04 TAX CLASS 1 CONDOS                      ,1A,6127,1049, ,R3,9718 FORT HAMILTON PARKWA,3E,11209,1, -   ,1, -   , -   ,0,1,R3,"735,000",8/9/2017
3,BAY RIDGE,04 TAX CLASS 1 CONDOS                      ,1A,6137,1001, ,R3,327 101ST STREET,PH,11209,1, -   ,1, -   , -   ,2006,1,R3, -   ,10/3/2017
3,BAY RIDGE,04 TAX CLASS 1 CONDOS                      ,1A,6138,1001, ,R3,433 101ST   STREET,1A,11209,1, -   ,1, -   , -   ,1992,1,R3,"385,000",7/12/2017
3,BAY RIDGE,05 TAX CLASS 1 VACANT LAND                 ,1B,5780,33, ,V0,264 60TH   STREET, ,11220, -   , -   , -   ,"2,238", -   ,0,1,V0, -   ,9/21/2017
3,BAY RIDGE,05 TAX CLASS 1 VACANT LAND                 ,1B,5789,6, ,V0,202 61ST   STREET, ,11220, -   , -   , -   ,"2,717", -   ,0,1,V0, -   ,4/13/2017
3,BAY RIDGE,05 TAX CLASS 1 VACANT LAND                 ,1B,5975,338, ,V0,N/A HARBOR VIEW TERRACE, ,11209, -   , -   , -   ,500, -   ,0,1,V0, -   ,2/17/2017
3,BAY RIDGE,05 TAX CLASS 1 VACANT LAND                 ,1B,6064,58, ,V0,315 90TH STREET, ,11209, -   , -   , -   ,696, -   ,0,1,V0, -   ,5/22/2017
3,BAY RIDGE,06 TAX CLASS 1 - OTHER                     ,1,5841,11, ,G0,6601 RIDGE BOULEVARD, ,11220,1, -   ,1,"2,500",720,1930,1,G0, -   ,10/5/2017
3,BAY RIDGE,06 TAX CLASS 1 - OTHER                     ,1,5975,166, ,Z0,8047 HARBOR VIEW TERRACE, ,11209, -   , -   , -   ,"6,882", -   ,0,1,Z0,"2,500,000",2/13/2017
3,BAY RIDGE,06 TAX CLASS 1 - OTHER                     ,1,6118,62, ,G0,542A 94TH   STREET, ,11209, -   , -   , -   ,163, -   ,1950,1,G0, -   ,11/9/2017
3,BAY RIDGE,07 RENTALS - WALKUP APARTMENTS             ,2A,5763,8, ,C2,6705 8TH AVE, ,11220,6, -   ,6,"1,800","4,800",1920,2,C2, -   ,11/17/2017
3,BAY RIDGE,07 RENTALS - WALKUP APARTMENTS             ,2A,5770,59, ,C2,847 BAY RIDGE AVENUE, ,11220,6, -   ,6,"2,500","4,860",1931,2,C2, -   ,11/3/2017
3,BAY RIDGE,07 RENTALS - WALKUP APARTMENTS             ,2A,5780,25, ,C2,244 60 STREET, ,11220,6, -   ,6,"2,238","4,680",1909,2,C2, -   ,3/17/2017
3,BAY RIDGE,07 RENTALS - WALKUP APARTMENTS             ,2A,5780,25, ,C2,244 60 STREET, ,11220,6, -   ,6,"2,238","4,680",1909,2,C2, -   ,2/3/2017
3,BAY RIDGE,07 RENTALS - WALKUP APARTMENTS             ,2A,5849,52, ,C2,255 SENATOR STREET, ,11220,6, -   ,6,"2,020","4,440",1906,2,C2,"1,148,000",2/10/2017
3,BAY RIDGE,07 RENTALS - WALKUP APARTMENTS             ,2A,5850,22, ,C3,326 67 STREET, ,11220,4, -   ,4,"4,000","3,720",1923,2,C3, -   ,6/10/2017
3,BAY RIDGE,07 RENTALS - WALKUP APARTMENTS             ,2,5855,23, ,C1,440 SENATOR STREET, ,11220,20, -   ,20,"5,867","12,000",1913,2,C1,"4,850,000",9/20/2017
3,BAY RIDGE,07 RENTALS - WALKUP APARTMENTS             ,2,5855,25, ,C1,446 SENATOR STREET, ,11220,20, -   ,20,"5,867","12,001",1913,2,C1,"5,300,000",2/16/2017
3,BAY RIDGE,07 RENTALS - WALKUP APARTMENTS             ,2A,5855,72, ,C2,439 68TH STREET, ,11220,6, -   ,6,"2,933","5,250",1915,2,C2, -   ,9/8/2017
3,BAY RIDGE,07 RENTALS - WALKUP APARTMENTS             ,2A,5855,72, ,C2,439 68TH ST, ,11220,6, -   ,6,"2,933","5,250",1915,2,C2,"50,000",8/8/2017
3,BAY RIDGE,07 RENTALS - WALKUP APARTMENTS             ,2,5856,21, ,C7,6701 5 AVENUE, ,11220,31,2,33,"6,900","18,400",1925,2,C7,"6,100,000",8/3/2017
3,BAY RIDGE,07 RENTALS - WALKUP APARTMENTS             ,2A,5857,9, ,C2,610 67TH STREET, ,11220,6, -   ,6,"2,080","5,232",1923,2,C2, -   ,8/24/2017
3,BAY RIDGE,07 RENTALS - WALKUP APARTMENTS             ,2A,5859,51, ,C2,6804 OWLS HEAD COURT,6,11220,6, -   ,6,"2,033","4,920",1946,2,C2, -   ,6/12/2017
3,BAY RIDGE,07 RENTALS - WALKUP APARTMENTS             ,2A,5859,51, ,C2,6804 OWLS HEAD COURT,6,11220,6, -   ,6,"2,033","4,920",1946,2,C2, -   ,6/12/2017
3,BAY RIDGE,07 RENTALS - WALKUP APARTMENTS             ,2,5863,5, ,C7,6811 3RD AVENUE, ,11220,14,2,16,"4,500","14,600",1912,2,C7, -   ,10/13/2017
3,BAY RIDGE,07 RENTALS - WALKUP APARTMENTS             ,2,5863,5, ,C7,6811 3 AVENUE, ,11220,14,2,16,"4,500","14,600",1912,2,C7,"3,400,000",3/23/2017
3,BAY RIDGE,07 RENTALS - WALKUP APARTMENTS             ,2A,5864,22, ,C2,438 68TH   STREET, ,11220,6, -   ,6,"2,500","5,250",1931,2,C2, -   ,12/21/2017
3,BAY RIDGE,07 RENTALS - WALKUP APARTMENTS             ,2A,5866,68, ,C3,641 BAY RIDGE AVENUE, ,11220,4, -   ,4,"2,500","3,198",1931,2,C3,"1,200,000",3/8/2017
3,BAY RIDGE,07 RENTALS - WALKUP APARTMENTS             ,2A,5866,74, ,C3,627 BAY RIDGE AVENUE, ,11220,4, -   ,4,"2,033","3,120",1931,2,C3,"1,346,400",7/24/2017
3,BAY RIDGE,07 RENTALS - WALKUP APARTMENTS             ,2A,5866,81, ,C2,613 BAY RIDGE AVE, ,11220,6, -   ,6,"2,050","4,200",1928,2,C2, -   ,2/17/2017
3,BAY RIDGE,07 RENTALS - WALKUP APARTMENTS             ,2A,5874,19, ,C2,524 BAY RIDGE AVENUE, ,11220,6, -   ,6,"1,940","4,800",1931,2,C2, -   ,2/2/2017
3,BAY RIDGE,07 RENTALS - WALKUP APARTMENTS             ,2A,5917,36, ,C2,274 73RD   STREET, ,11209,6, -   ,6,"2,000","3,780",1926,2,C2,"1,230,000",10/27/2017
3,BAY RIDGE,07 RENTALS - WALKUP APARTMENTS             ,2A,5921,21, ,C2,632 73RD   STREET, ,11209,6, -   ,6,"2,000","4,920",1931,2,C2,"1,230,000",12/28/2017
3,BAY RIDGE,07 RENTALS - WALKUP APARTMENTS             ,2A,5961,55, ,C2,451 78TH   STREET, ,11209,6, -   ,6,"2,500","5,100",1931,2,C2,"1,750,000",12/28/2017
3,BAY RIDGE,07 RENTALS - WALKUP APARTMENTS             ,2,5979,36, ,C1,368-370 79TH   STREET, ,11209,24, -   ,24,"6,560","21,600",1924,2,C1,"5,500,000",10/26/2017
3,BAY RIDGE,07 RENTALS - WALKUP APARTMENTS             ,2A,5981,54, ,C2,567 80TH   STREET, ,11209,6, -   ,6,"2,442","5,760",1931,2,C2,"1,750,000",8/4/2017
3,BAY RIDGE,07 RENTALS - WALKUP APARTMENTS             ,2A,5997,76, ,C2,315 82ND   STREET, ,11209,6, -   ,6,"2,733","5,475",1921,2,C2,"1,421,175",6/26/2017
3,BAY RIDGE,07 RENTALS - WALKUP APARTMENTS             ,2A,5999,62, ,C2,559 82ND STREET, ,11209,6, -   ,6,"2,500","5,475",1928,2,C2, -   ,5/12/2017
3,BAY RIDGE,07 RENTALS - WALKUP APARTMENTS             ,2A,5999,84, ,C2,517 82ND   STREET, ,11209,6, -   ,6,"2,108","4,744",1928,2,C2,"1,650,000",8/30/2017
3,BAY RIDGE,07 RENTALS - WALKUP APARTMENTS             ,2A,6009,23, ,C2,550 82 STREET, ,11209,6, -   ,6,"2,500","5,475",1922,2,C2, -   ,10/3/2017
3,BAY RIDGE,07 RENTALS - WALKUP APARTMENTS             ,2A,6009,27, ,C2,562 82ND STREET, ,11209,6, -   ,6,"2,500","5,475",1922,2,C2,"1,350,000",3/20/2017
3,BAY RIDGE,07 RENTALS - WALKUP APARTMENTS             ,2A,6009,28, ,C2,564 82ND STREET, ,11209,6, -   ,6,"2,500","5,475",1922,2,C2, -   ,3/20/2017
3,BAY RIDGE,07 RENTALS - WALKUP APARTMENTS             ,2A,6009,29, ,C2,568 82ND   STREET, ,11209,6, -   ,6,"2,500","5,475",1922,2,C2,"1,675,000",8/22/2017
3,BAY RIDGE,07 RENTALS - WALKUP APARTMENTS             ,2,6044,54, ,C1,357 87TH STREET, ,11209,16, -   ,16,"4,000","10,400",1929,2,C1, -   ,4/20/2017
3,BAY RIDGE,07 RENTALS - WALKUP APARTMENTS             ,2A,6064,16, ,C2,342 89TH STREET, ,11209,6, -   ,6,"2,083","5,100",1927,2,C2, -   ,7/3/2017
3,BAY RIDGE,08 RENTALS - ELEVATOR APARTMENTS           ,2,5889,37, ,D7,7100 RIDGE BLVD, ,11209,40,1,41,"10,000","55,542",1937,2,D7, -   ,12/31/2017
3,BAY RIDGE,09 COOPS - WALKUP APARTMENTS               ,2C,5851,27, ,C6,"444 67TH STREET, 3F", ,11220, -   , -   , -   , -   , -   ,1987,2,C6,"275,000",12/8/2017
3,BAY RIDGE,09 COOPS - WALKUP APARTMENTS               ,2C,5851,27, ,C6,"444 67TH STREET, 1F", ,11220, -   , -   , -   , -   , -   ,1987,2,C6,"255,334",12/28/2017
3,BAY RIDGE,09 COOPS - WALKUP APARTMENTS               ,2,5861,43, ,C6,"6802 RIDGE BOULEVARD, 2A", ,11220, -   , -   , -   , -   , -   ,1924,2,C6,"575,000",11/28/2017
3,BAY RIDGE,09 COOPS - WALKUP APARTMENTS               ,2,5861,43, ,C6,"6802 RIDGE BOULEVARD, 2C", ,11220, -   , -   , -   , -   , -   ,1924,2,C6,"275,000",11/8/2017
3,BAY RIDGE,09 COOPS - WALKUP APARTMENTS               ,2C,5927,54, ,C6,"155 BAYRIDGE PARKWAY, 1", ,11209, -   , -   , -   , -   , -   ,1986,2,C6,"520,000",6/22/2017
3,BAY RIDGE,09 COOPS - WALKUP APARTMENTS               ,2C,5970,23, ,C6,"436 78TH STREET, 3", ,11209, -   , -   , -   , -   , -   ,1978,2,C6,"200,000",4/21/2017
3,BAY RIDGE,09 COOPS - WALKUP APARTMENTS               ,2,5991,5, ,C6,"8015 6TH AVENUE, D2", ,11209, -   , -   , -   , -   , -   ,1924,2,C6,"339,000",10/26/2017
3,BAY RIDGE,09 COOPS - WALKUP APARTMENTS               ,2C,6064,11, ,C6,"330 89TH STREET, 3R", ,11209, -   , -   , -   , -   , -   ,1986,2,C6,"297,500",9/26/2017
3,BAY RIDGE,09 COOPS - WALKUP APARTMENTS               ,2C,6078,181, ,C6,"8942 COLONIAL ROAD, 1F", ,11209, -   , -   , -   , -   , -   ,1975,2,C6,"147,000",4/24/2017
3,BAY RIDGE,09 COOPS - WALKUP APARTMENTS               ,2C,6111,54, ,C6,"9464 RIDGE BLVD, 1F", ,11209, -   , -   , -   , -   , -   ,1973,2,C6,"172,000",6/5/2017
3,BAY RIDGE,09 COOPS - WALKUP APARTMENTS               ,2C,6111,56, ,C6,"9468 RIDGE BLVD, 2F", ,11209, -   , -   , -   , -   , -   ,1973,2,C6, -   ,7/25/2017
3,BAY RIDGE,09 COOPS - WALKUP APARTMENTS               ,2,6126,52, ,C6,"325 MARINE AVENUE, B-11", ,11209, -   , -   , -   , -   , -   ,1926,2,C6, -   ,5/15/2017
3,BAY RIDGE,09 COOPS - WALKUP APARTMENTS               ,2,6126,52, ,C6,"325 MARINE AVENUE, B1", ,11209, -   , -   , -   , -   , -   ,1926,2,C6,"230,000",8/10/2017
3,BAY RIDGE,09 COOPS - WALKUP APARTMENTS               ,2,6126,52, ,C6,"325 MARINE AVENUE, B6", ,11209, -   , -   , -   , -   , -   ,1926,2,C6,"140,000",12/19/2017
3,BAY RIDGE,09 COOPS - WALKUP APARTMENTS               ,2,6137,1, ,C6,"9997 SHORE ROAD, 19A", ,11209, -   , -   , -   , -   , -   ,1983,2,C6,"185,000",2/13/2017
3,BAY RIDGE,09 COOPS - WALKUP APARTMENTS               ,2,6137,1, ,C6,"9993 SHORE ROAD, 17C", ,11209, -   , -   , -   , -   , -   ,1983,2,C6,"250,000",5/18/2017
3,BAY RIDGE,09 COOPS - WALKUP APARTMENTS               ,2,6137,1, ,C6,"9995 SHORE ROAD, 18D", ,11209, -   , -   , -   , -   , -   ,1983,2,C6,"305,000",6/14/2017
3,BAY RIDGE,09 COOPS - WALKUP APARTMENTS               ,2,6137,1, ,C6,"10116 4TH AVENUE, 21D", ,11209, -   , -   , -   , -   , -   ,1983,2,C6,"315,000",9/14/2017
3,BAY RIDGE,09 COOPS - WALKUP APARTMENTS               ,2,6137,1, ,C6,"9985 SHORE ROAD, 14B", ,11209, -   , -   , -   , -   , -   ,1983,2,C6,"599,000",10/26/2017
3,BAY RIDGE,09 COOPS - WALKUP APARTMENTS               ,2,6137,100, ,C6,"9967 SHORE ROAD, 7A", ,11209, -   , -   , -   , -   , -   ,1983,2,C6,"191,000",3/16/2017
3,BAY RIDGE,09 COOPS - WALKUP APARTMENTS               ,2,6137,100, ,C6,"9971 SHORE ROAD, 9D", ,11209, -   , -   , -   , -   , -   ,1983,2,C6,"260,000",5/24/2017
3,BAY RIDGE,09 COOPS - WALKUP APARTMENTS               ,2,6137,135, ,C6,"10104 4TH AVE, 3C", ,11209, -   , -   , -   , -   , -   ,1926,2,C6,"203,000",6/27/2017
3,BAY RIDGE,09 COOPS - WALKUP APARTMENTS               ,2,6137,200, ,C6,"320 101ST STREET, 39C", ,11209, -   , -   , -   , -   , -   ,1983,2,C6,"227,000",2/13/2017
3,BAY RIDGE,09 COOPS - WALKUP APARTMENTS               ,2,6137,200, ,C6,"306 101ST STREET, 45C", ,11209, -   , -   , -   , -   , -   ,1983,2,C6,"325,000",7/11/2017
3,BAY RIDGE,09 COOPS - WALKUP APARTMENTS               ,2,6137,200, ,C6,"336 101ST STREET, 33B", ,11209, -   , -   , -   , -   , -   ,1983,2,C6, -   ,6/20/2017
3,BAY RIDGE,09 COOPS - WALKUP APARTMENTS               ,2,6137,200, ,C6,"332 101ST STREET, 34B", ,11209, -   , -   , -   , -   , -   ,1983,2,C6,"650,000",9/5/2017
3,BAY RIDGE,09 COOPS - WALKUP APARTMENTS               ,2,6137,200, ,C6,"306 101ST  STREET, 45B", ,11209, -   , -   , -   , -   , -   ,1983,2,C6,"565,000",9/6/2017
3,BAY RIDGE,09 COOPS - WALKUP APARTMENTS               ,2,6137,200, ,C6,"302 101ST STREET, 46C", ,11209, -   , -   , -   , -   , -   ,1983,2,C6,"319,500",12/13/2017
3,BAY RIDGE,09 COOPS - WALKUP APARTMENTS               ,2,6137,200, ,C6,"310 101ST STREET, 43D", ,11209, -   , -   , -   , -   , -   ,1983,2,C6,"340,000",12/7/2017
3,BAY RIDGE,09 COOPS - WALKUP APARTMENTS               ,2,6141,74, ,C6,"293 DAHLGREN PLACE, 4D", ,11228, -   , -   , -   , -   , -   ,1926,2,C6,10,4/7/2017
3,BAY RIDGE,09 COOPS - WALKUP APARTMENTS               ,2,6141,74, ,C6,"293 DAHLGREN PLACE, 3D", ,11228, -   , -   , -   , -   , -   ,1926,2,C6,"290,000",8/16/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5770,36, ,D4,"880 68TH STREET, 4K", ,11220, -   , -   , -   , -   , -   ,1963,2,D4,"360,000",12/11/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5770,45, ,D4,"877 BAYRIDGE AVENUE, 6G", ,11220, -   , -   , -   , -   , -   ,1963,2,D4, -   ,2/16/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5838,6, ,D4,"6665 COLONIAL ROAD, 5B", ,11220, -   , -   , -   , -   , -   ,1954,2,D4, -   ,2/3/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5838,6, ,D4,"6665 COLONIAL ROAD, 5H", ,11220, -   , -   , -   , -   , -   ,1954,2,D4,"395,000",7/26/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5838,6, ,D4,"6665 COLONIAL ROAD, 1H", ,11220, -   , -   , -   , -   , -   ,1954,2,D4,"250,000",9/14/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5838,6, ,D4,"6665 COLONIAL ROAD, 6-C", ,11220, -   , -   , -   , -   , -   ,1954,2,D4,"450,000",10/2/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5838,6, ,D4,"6665 COLONIAL ROAD, 4-H", ,11220, -   , -   , -   , -   , -   ,1954,2,D4,"275,000",11/14/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5848,40, ,D4,"6702 RIDGE BOULEVARD, 3E", ,11220, -   , -   , -   , -   , -   ,1936,2,D4,"360,000",3/16/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5848,40, ,D4,"6702 RIDGE BOULEVARD, 4H", ,11220, -   , -   , -   , -   , -   ,1936,2,D4,"390,000",5/22/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5848,40, ,D4,"6702 RIDGE BOULEVARD, 5D", ,11220, -   , -   , -   , -   , -   ,1936,2,D4,"193,000",11/17/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5853,1, ,D4,"6735 RIDGE BOULEVARD, 6N", ,11220, -   , -   , -   , -   , -   ,1928,2,D4,"325,000",4/20/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5853,1, ,D4,"6735 RIDGE BOULEVARD, 6T", ,11220, -   , -   , -   , -   , -   ,1928,2,D4,"479,000",7/6/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5853,1, ,D4,"6735 RIDGE BOULEVARD, 2S", ,11220, -   , -   , -   , -   , -   ,1928,2,D4,"329,000",11/14/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5858,30, ,D4,"760 67TH STREET, 3F", ,11220, -   , -   , -   , -   , -   ,1938,2,D4,"150,000",12/14/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5859,15, ,D4,"6801 SHORE ROAD, 3D", ,11220, -   , -   , -   , -   , -   ,1952,2,D4,"475,000",2/15/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5859,15, ,D4,"6801 SHORE ROAD, 2A", ,11220, -   , -   , -   , -   , -   ,1952,2,D4,"533,000",4/25/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5859,15, ,D4,"6801 SHORE ROAD, 4A", ,11220, -   , -   , -   , -   , -   ,1952,2,D4,"530,000",7/24/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5859,15, ,D4,"6801 SHORE ROAD, 4L", ,11220, -   , -   , -   , -   , -   ,1952,2,D4,"325,000",8/14/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5859,15, ,D4,"6801 SHORE ROAD, 2U", ,11220, -   , -   , -   , -   , -   ,1952,2,D4, -   ,9/7/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5859,15, ,D4,"6801 SHORE ROAD, 6T", ,11220, -   , -   , -   , -   , -   ,1952,2,D4,"365,000",11/20/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5859,15, ,D4,"6801 SHORE ROAD, 2M", ,11220, -   , -   , -   , -   , -   ,1952,2,D4,"345,000",11/28/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5859,15, ,D4,"6801 SHORE ROAD, 6F", ,11220, -   , -   , -   , -   , -   ,1952,2,D4,"465,000",12/18/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5869,5, ,D4,"6901 NARROWS AVENUE, 1E", ,11209, -   , -   , -   , -   , -   ,1963,2,D4,"279,000",8/30/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5869,5, ,D4,"6901 NARROWS AVE, 4A", ,11209, -   , -   , -   , -   , -   ,1963,2,D4, -   ,7/27/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5872,57, ,D4,"359 OVINGTON AVENUE, F9", ,11209, -   , -   , -   , -   , -   ,1953,2,D4,"320,000",3/8/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5885,103, ,D4,"7002 RIDGE BOULEVARD, F5", ,11209, -   , -   , -   , -   , -   ,1931,2,D4,"450,000",2/13/2017
